product_id,customer_id,customer_region,customer_evaluate,content,like_count,rating,score,created_at,rating_1_stars,rating_2_stars,rating_3_stars,rating_4_stars,rating_5_stars
264051117,18313934,,Rất không hài lòng,giới thiệu pin mà cứ tưởng điện thoại,0,1,38.88888889,1693206112,1,0,0,3,2
264051117,8009219,,Hài lòng,Ok ok ok ok ok ok ok okw ok ok ok okok,0,4,33.33333333,1693884441,1,0,0,3,2
264051117,8009219,,Hài lòng,"First time in use, no comment",0,4,33.33333333,1693884424,1,0,0,3,2
264051117,15932289,,Cực kì hài lòng,,0,5,27.77777778,1690870583,1,0,0,3,2
264051117,15932289,,Cực kì hài lòng,,0,5,27.77777778,1690870572,1,0,0,3,2
264051117,15932289,,Hài lòng,,0,4,27.77777778,1689302631,1,0,0,3,2
205815576,533338,,Rất không hài lòng,"Tiki làm ăn kiểu “treo đầu dê bán thịt chó”
Đề xuất người mua hãy mua kèm bút + keyboard để được giảm. Vậy mà khi tôi mua thêm bút thì giao bút pencil 1 được SX trước đây => ko kết nối đc 
(vì bút pencil SX gần đây sẽ có thêm adpater để chuyển đổi và kết nối với ipad đc)

Mất rất nhiều thời gian cố gắng kết nối, đến khi mang lên hãng họ xác nhận bút pencil này là loại cũ

Trên diễn đàn của apple cũng có giải thích. Nên mọi người khi mua hàng của tiki cần chú ý",4,1,0.01875733,1676080242,1,0,0,4,43
205815576,24836014,,Cực kì hài lòng,"Giao hàng cực kì nhanh, sử dụng khá ok, phù hợp với nhu cầu mình. Màu xanh quá đẹp",2,5,0.11720581,1673277931,1,0,0,4,43
205815576,7418717,,Cực kì hài lòng,"Lần đầu mua hàng giá trị trên tiki, thật yên tâm. Lần sau sẽ mua những cái giá trị hơn😜",1,5,0.25852585,1694569644,1,0,0,4,43
205815576,495463,,Cực kì hài lòng,"chúc cho các b nào còn dg chưa đủ tiền sớm rước em ipad về nha vì trc hôm nay mình vào xem lâu lắm nay mới mua dc
Giao hàng tiki now nhanh hơn dự kiến
Hàng chính hãng rất hài lòng",3,5,0.05895887,1675301059,1,0,0,4,43
205815576,9073057,,Cực kì hài lòng,"Đắn đo mãi giữa gen 9 và gen 10 nhưng cuối cùng vẫn chốt gen 10, ưng cái màu thật sự",0,5,38.88888889,1675641580,1,0,0,4,43
205815576,23492401,,Cực kì hài lòng,Lần thứ 2 đặt mua sp giá trị cao từ Tiki Trading. Rất hài lòng với tốc độ giao hàng cũng như chất lượng đóng gói sp của Tiki. Hy vọng ipad sử dụng tốt.,1,5,0.10712035,1671983571,1,0,0,4,43
205815576,5892786,,Cực kì hài lòng,Máy đẹp. Mua đồ từ tiki là khỏi phải lo lắng gì về uy tín và chất lượng.,0,5,27.77777778,1687511007,1,0,0,4,43
205815576,1680459,,Cực kì hài lòng,"Máy đẹp, giao hàng nhanh",0,5,38.88888889,1676793903,1,0,0,4,43
205815576,1275884,,Cực kì hài lòng,Giao đúng hẹn. Đang xài tốt..,0,5,38.88888889,1673239210,1,0,0,4,43
205815576,27657723,,Cực kì hài lòng,tuyệt vời. máy đẹp sịn lắm lun á,0,5,33.33333333,1681435704,1,0,0,4,43
259542697,6303460,,Cực kì hài lòng,Giao hàng rất nhanh . Hàng chính hãng đẹp như giới thiệu . Rất hài lòng,0,5,33.33333333,1688795191,0,0,0,0,7
259542697,20101087,,Cực kì hài lòng,Mới dùng được 2 tháng cảm thấy hài lòng về sản phẩm,0,5,33.33333333,1693384706,0,0,0,0,7
259542697,22453739,,Cực kì hài lòng,may dep chuan chinh hang se tiep tuc ung ho 👍👍,0,5,33.33333333,1689809684,0,0,0,0,7
259542697,29437827,,Cực kì hài lòng,Ổn ad,0,5,27.77777778,1695361238,0,0,0,0,7
259542697,20251283,,Cực kì hài lòng,ok,0,5,27.77777778,1695169156,0,0,0,0,7
259542697,6987497,,Cực kì hài lòng,,0,5,27.77777778,1694765766,0,0,0,0,7
259542697,7489865,,Cực kì hài lòng,Đẹp ạ,0,5,27.77777778,1687017277,0,0,0,0,7
258373871,10108153,,Cực kì hài lòng,"TIKI,giao máy điện thoại itel s23 ,sử dụng rất tốt,máy ngoại hình đẹp,lần sau tôi sẽ giới thiệu bạn bè đặt mua các loại sản phẩm trên tiki nhiều hơn nhé",0,5,1.41843972,1689234391,0,1,0,1,8
258373871,5982584,,Không hài lòng,"RAM 8G+ 8Gb mà giật lag như 4G, chả hiểu nổi. Tôi chỉ đánh giá 2 sao vì điều này ảnh hưởng rất nhiều.",0,2,27.77777778,1695499553,0,1,0,1,8
258373871,29129531,,Hài lòng,Điện thoại ổn. Trong mức giá vậy là quá ổn rồi,0,4,0.09575815,1692785413,0,1,0,1,8
258373871,20232162,,Cực kì hài lòng,"Máy đẹp, săn được sale giá rẻ, thanks shop",0,5,33.33333333,1694263401,0,1,0,1,8
258373871,11588831,,Cực kì hài lòng,,0,5,27.77777778,1694861815,0,1,0,1,8
258373871,14055268,,Cực kì hài lòng,Hàng đúng như mô tả,0,5,27.77777778,1686318462,0,1,0,1,8
258373871,29064559,,Cực kì hài lòng,,0,5,27.77777778,1693440234,0,1,0,1,8
258373871,18047430,,Cực kì hài lòng,sản phẩm tốt,0,5,27.77777778,1686661479,0,1,0,1,8
258373871,27543614,,Cực kì hài lòng,,0,5,27.77777778,1691720854,0,1,0,1,8
258373871,6086050,,Cực kì hài lòng,,0,5,27.77777778,1687519836,0,1,0,1,8
243165179,13413071,,Cực kì hài lòng,,0,5,27.77777778,1695464498,0,0,0,0,3
243165179,21726395,,Cực kì hài lòng,,0,5,27.77777778,1694858163,0,0,0,0,3
243165179,29428127,,Cực kì hài lòng,,0,5,27.77777778,1694786103,0,0,0,0,3
125590981,12561476,,Cực kì hài lòng,Máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu. Mọi thứ đều ổn so với giá. Mn nên mua cho người già và học sinh với cấu hình giới hạn. Tiki thì luôn😁😋🤣🥰bán hàng chuẩn hơn.,0,5,55.55555556,1691035813,0,0,1,1,29
125590981,521993,,Cực kì hài lòng,"Máy đẹp, chụp ảnh ok,  màn hình cực lớn, pin 6000mA nên dt hơi nặng, thương hiệu Nokia thì uy tín",0,5,33.33333333,1692238919,0,0,1,1,29
125590981,8030600,,Bình thường,"Hiện tại máy đt Nokia đang có hiện tượng treo máy. Ko thể restart đc, shop liên hệ 0936765599 nhé. Tks",0,3,27.77777778,1692494493,0,0,1,1,29
125590981,19709927,,Cực kì hài lòng,"máy full box. dùng cũng được, pin trâu 🐃 tầm giá cũng ổn áp",2,5,0.00793571,1655119667,0,0,1,1,29
125590981,17588045,,Cực kì hài lòng,Ok,0,5,0.08090615,1691145094,0,0,1,1,29
125590981,14685133,,Cực kì hài lòng,,0,5,27.77777778,1694678611,0,0,1,1,29
125590981,27071898,,Cực kì hài lòng,"Đã nhận nhưng thiếu miếng dán màn hình, đt rất ưng ý,cảm ơn shop, nhân viên giao hàng rất nhiệt tình.",0,5,27.77777778,1653194246,0,0,1,1,29
125590981,18235351,,Cực kì hài lòng,,0,5,27.77777778,1693197679,0,0,1,1,29
125590981,15790080,,Cực kì hài lòng,,0,5,27.77777778,1692544407,0,0,1,1,29
125590981,6870477,,Cực kì hài lòng,"Giao hàng nhanh, đóng gói kĩ",0,5,33.33333333,1667898790,0,0,1,1,29
221274391,28590888,,Cực kì hài lòng,Hàng chính hãng luôn.man hình to.sáng đẹp.cam chụp ok .giá cả vừa túi tiền. shop đóng gói và giao hàng nhanh chóng,0,5,38.88888889,1679913429,0,0,0,3,11
221274391,1325734,,Hài lòng,"Máy khá đẹp, chạy mượt giá rẻ, có bảo hành, ốp lưng và sạc đầy đủ nhưng thiếu tai nghe ...",2,4,0.11381726,1679109214,0,0,0,3,11
221274391,10118357,,Cực kì hài lòng,"Nhận hàng ok, mong là cũng bền, vì mình đang dùng con pova 2 của hãng này cũng 2 năm rồi",0,5,33.33333333,1692887891,0,0,0,3,11
221274391,15342385,,Cực kì hài lòng,"Đẹp ngon , mượn",0,5,27.77777778,1689310514,0,0,0,3,11
221274391,11090750,,Cực kì hài lòng,,0,5,27.77777778,1694951050,0,0,0,3,11
221274391,10131272,,Cực kì hài lòng,,0,5,27.77777778,1693460540,0,0,0,3,11
221274391,17499427,,Hài lòng,hài lòng về sản phẩm của shop,0,4,27.77777778,1680447015,0,0,0,3,11
221274391,28631065,,Cực kì hài lòng,ok,1,5,0.08514584,1690408388,0,0,0,3,11
221274391,17510965,,Cực kì hài lòng,,1,5,0.0989614,1690740641,0,0,0,3,11
221274391,2099195,,Cực kì hài lòng,Ngon,1,5,0.03427679,1686888553,0,0,0,3,11
163914808,28745231,,Hài lòng,Ok Tốt . Có điều muốn liên lạc bảo hành ko có số dt của shop . Các shop uy tín luôn có sdt cả .,0,4,27.77777778,1681203521,0,0,1,7,108
163914808,8617863,,Cực kì hài lòng,"Hình thức đẹp, âm thanh to rõ, độ bền cần thời gian để đánh giá.",0,5,27.77777778,1683173385,0,0,1,7,108
163914808,10605163,,Cực kì hài lòng,"Shop lì xì nữa, bất ngờ quá. Máy đẹp như hình :)",0,5,33.33333333,1674966145,0,0,1,7,108
163914808,20846110,,Cực kì hài lòng,"giao hàng nhanh, đúng mã sản phẩm",0,5,27.77777778,1694502279,0,0,1,7,108
163914808,9935566,,Cực kì hài lòng,sản phẩm tốt. đã dùng hàng bên này.,0,5,27.77777778,1688453318,0,0,1,7,108
163914808,28086189,,Bình thường,Ko hai long dân phẩm thiếu chất lương,0,3,27.77777778,1688066745,0,0,1,7,108
163914808,11810952,,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, hàng đẹp như quang cáo, chính hãng, cho shop 5 sao, sẽ ủng hộ tiếp",1,5,0.87301587,1647137646,0,0,1,7,108
163914808,6505509,,Cực kì hài lòng,"Đúng hàng chính hãng, nhập khẩu Malaysia, có xuất hoá đơn VAT.",0,5,27.77777778,1676387430,0,0,1,7,108
163914808,15160023,,Cực kì hài lòng,Mới dùng chưa biết được. Sau thơi gian bảo hành mới đánh giá chính xác,0,5,0.02853393,1671412858,0,0,1,7,108
163914808,20527585,,Cực kì hài lòng,"Mới đặt hôm qua nay đã giao, sản phẩm như hình chất lượng.",0,5,27.77777778,1675824940,0,0,1,7,108
249890677,18141370,,Cực kì hài lòng,"Đây là lần 2 mình mua điện thoại của shop, trước mình mua trên lazada.Máy ok, sản phẩm check imei chính hãng bảo hành bảo tỏi 18 tháng, giao hàng nhanh, sớm hơn dự kiến 1 ngày, shop uy tín, sẽ ủng hộ tiếp.
Anh em nào mua xiaomi thì up ROM khác thuần google mà phang, MIUI hơi nhiều lỗi vặt
Xiaomi máy cấu hình cao giá rẻ, mỗi tội cái MIUI lởm không thích tẹo nào",1,5,0.03620873,1688989375,0,1,1,6,34
249890677,19358230,,Hài lòng,"Quá ngon trong tầm giá, máy đẹp, mọi chức năng đều ổn, cầm rất chắc tay !!!",0,4,33.33333333,1695132537,0,1,1,6,34
249890677,11281409,,Cực kì hài lòng,Đã nhận. Hàng chuẩn. Gói hàng kĩ. Giao hàng nhanh. Khá ok,2,5,0.03710623,1683437759,0,1,1,6,34
249890677,12753989,,Không hài lòng,máy bị lỗi. cuộc gọi nào trong khi nói chuyện cũng bị ngắt loa trong. cài lại máy cũng không khắc phục được,0,2,27.77777778,1688954398,0,1,1,6,34
249890677,722730,,Cực kì hài lòng,"Nhận 1 tuần mới review. Giá tốt so với các nhà bán lẻ khác. Nguyên seal, cam ok",0,5,33.33333333,1686383802,0,1,1,6,34
249890677,22724431,,Hài lòng,"Máy đẹp, chạy ổn, nói chung với tầm giá này thì quá tuyệt vời",0,4,33.33333333,1686488718,0,1,1,6,34
249890677,7928881,,Bình thường,Tôi đặt màu xanh lá cây shop Giao sai màu,0,3,33.33333333,1695287424,0,1,1,6,34
249890677,27940132,,Cực kì hài lòng,Mọi thứ đều okie,1,5,0.05425646,1685598478,0,1,1,6,34
249890677,13470698,,Cực kì hài lòng,Xài ok dùng ổn mà tại lúc mở đt ko quay nên không có clip mở hàng :'),0,5,27.77777778,1693242844,0,1,1,6,34
249890677,23539836,,Cực kì hài lòng,Giao đúng hàng. Sản phẩm còn nguyên vẹn.,0,5,33.33333333,1689957422,0,1,1,6,34
220680981,684269,,Cực kì hài lòng,"Đợi 1 tháng mới review cho chắc. Mình mua đt này về chủ yếu chỉ để chơi Genshin thì chơi mượt ở đồ hoạ thấp, không lag hoặc rất ít. Chơi game khác cũng ok. Dung lượng cao, ổn để dùng lâu dài.",0,5,33.33333333,1684817652,0,0,0,1,9
220680981,88265,,Cực kì hài lòng,"Màn đẹp, pin trâu, ui mượt mà, cài sẵn android 12 nhưng vừa mua đã có update android 13. Mua để phụ huynh xài là best luôn.",2,5,0.51987768,1681493957,0,0,0,1,9
220680981,8812959,,Cực kì hài lòng,"Máy dùng ok, hộp giao bảo vệ kỹ lưỡng do mình mua kèm gói bảo hiểm",0,5,27.77777778,1689317503,0,0,0,1,9
220680981,11130666,,Cực kì hài lòng,Đt giá rẻ sài cũng mượt mà ok đáng tiền,0,5,0.1740644,1682275420,0,0,0,1,9
220680981,11741127,,Hài lòng,Đag quá trình sử dụng sẽ nhận xét sau,0,4,27.77777778,1693900566,0,0,0,1,9
220680981,8742532,,Cực kì hài lòng,,0,5,27.77777778,1691891193,0,0,0,1,9
220680981,25818823,,Cực kì hài lòng,,0,5,27.77777778,1691835674,0,0,0,1,9
220680981,19426052,,Cực kì hài lòng,,1,5,0.34214092,1691619479,0,0,0,1,9
220680981,5614842,,Cực kì hài lòng,,0,5,27.77777778,1690617319,0,0,0,1,9
220680981,18403695,,Cực kì hài lòng,,0,5,27.77777778,1688450024,0,0,0,1,9
198671718,19658245,,Cực kì hài lòng,Sản phẩm dùng cũng được mọi người nhé đúng như hình ảnh mô tả lần sau mình có mua thì mình lại ghé qua ủng hộ shop nhé sản phẩm dùng cũng được mình đánh giá giá cho shop 5 sao nhé mình góp ý mong muốn shop càng ngày bán hàng càng tốt hơn nữa về có nhiều sản phẩm rẻ hơn nữa nhé,1,5,0.11947431,1687604718,0,0,0,0,21
198671718,9924562,,Cực kì hài lòng,"Máy đẹp, nguyên tem, còn nguyên phụ kiện sạc hiiiii 
Nói chung sử dụng ổn áp trong mức định giá. Hy vọng sài bền nữa là ok.",0,5,44.44444444,1693548499,0,0,0,0,21
198671718,398613,,Cực kì hài lòng,"Nguyên seal, nguyên kiện, nguyên hàng, nhanh, đẹp chính hãng giá tốt. Tuyệt vời.",1,5,0.0325315,1685534632,0,0,0,0,21
198671718,26546601,,Cực kì hài lòng,Điện thoại  đẹp keng 100%. Cảm ơn shop giao hàng nhanh ok,0,5,38.88888889,1685509657,0,0,0,0,21
198671718,735087,,Cực kì hài lòng,"Điện thoại dùng khá ổn, giao hàng nhanh, đầy đủ phụ kiện, còn nguyên niêm phong. Đánh giá 5 sao nha.",0,5,33.33333333,1670550046,0,0,0,0,21
198671718,13599900,,Cực kì hài lòng,Mới sử dụng 4 ngày mà thích ghê luôn,0,5,33.33333333,1690165304,0,0,0,0,21
198671718,19671529,,Cực kì hài lòng,Rất hài lòng cho 5sao  nhưng tiếc không có ốp lưng,0,5,27.77777778,1687424894,0,0,0,0,21
198671718,23301111,,Cực kì hài lòng,"Điện thoại ổn, sử dụng tốt. Ok",0,5,27.77777778,1692886162,0,0,0,0,21
198671718,16553691,,Cực kì hài lòng,Sản phẩm giống như quảng cáo,0,5,0.01945087,1678162921,0,0,0,0,21
198671718,16144284,,Cực kì hài lòng,Như mong muốn .sẽ còn mua lai nữa!,0,5,27.77777778,1688103262,0,0,0,0,21
197216279,23381998,,Cực kì hài lòng,"Hôm qua rất may mắn mình đã đặt được màu yêu thích và add mã giảm mua được giá khá là rẻ so với thị trường. Hôm qua lúc mình mua là gần 1h sáng vì nghĩ chắc hết suất giao sớm rồi và hoàn thành đơn Tiki hẹn 21-10 trả máy... Nhưng điều bất ngờ xảy ra, hôm nay Tiki giao cho mình luôn, quá tuyệt vời, anh shipper rất nhiệt tình chờ vì mình không biết đơn giao. Đã 3 lần săn deal trên Tiki, ip11 promax , ip13 và giờ ip14 pro. Rất tin tưởng, TiKi mãi đỉnh...., sẽ luôn ủng hộ Tiki. Cảm ơn",45,5,0.0171634,1665744789,2,0,1,5,254
197216279,1757100,,Cực kì hài lòng,"Giao cực nhanh. Vừa lên hàng mình đặt luôn chưa đầy 1 phút thì hết nên ông nào nhanh tay thì được thật. Nhận máy vào ngày mở bán cảm giác thích hẳn. Ở nhà chờ shipper đến ko phải thức đêm hay chạy đi nhận máy. Seal tự bóc, ko phải kích hoạt tại chỗ như một số chỗ. Thanh toán nhanh gọn. Tiki mãi đỉnh🫰",28,5,0.01350725,1665801892,2,0,1,5,254
197216279,8125663,,Cực kì hài lòng,"Em cần nhượng lại Tucson 2016 2.0 ATH nhập khẩu nguyên chiếc. 
Xe 1 chủ từ đầu, chạy 8v km, lốp theo xe còn cả dàn, bác chủ rất kĩ tính và cẩn thận, bảo dưỡng full lịch sử hãng
Option miên man: cửa nóc panorama, cốp điện, 2 ghế điện 10 hướng, cảm biến trc sau, cruise control, phanh điện tử, auto hold,... nói chung là ko thiếu gì 
 Rá để cho ace đi tết chỉ 6xx  có thương lượng cho người thiện chí. 
Call me: 0925499222",1,5,0.62824507,1673254578,2,0,1,5,254
197216279,8618827,,Cực kì hài lòng,"Hàng vừa giao đến tay sáng nay, giá sau kmai = vs giá trên hoanghamobile.

Tình cờ thấy qc ưu đãi của Tiki nên thử vào đặt mua, chờ 4 ngày là có hàng, g mà chờ HH trả theo thứ tự, hẹn sang tận t11 mà còn chưa biết ngày nào T_T

Máy trv, m soi kỹ k bị vệt xước hay sờn sơn nào, hy vọng máy chạy ngon k phải dùng đến bh 🥹",1,5,0.04281603,1666604420,2,0,1,5,254
197216279,439287,,Cực kì hài lòng,"Nếu ai đang băn khoăn dòng điện thoại có tính năng như IP 14 Promax nhưng nhỏ gọn, nhẹ hơn (pin có ít hơn 1 xíu, nhưng không ảnh hưởng) thì có thể chọn dòng Pro.
Mình mua onl trên Tiki xong ghé shop để mua case và dán điện thoại!

Tiki giao hàng chie trong 2 giờ, rất chuyên nghiệp ạ 🧚🏼‍♂️",4,5,0.0209514,1665758667,2,0,1,5,254
197216279,609140,,Cực kì hài lòng,"Giao hàng rất nhanh không phải chờ đợi lâu. Đthoai nguyên seal của tiki. Xài rất mượt mà, màu dthoai xinhhh mình nhập mã giảm của ngân hàng giảm đc 2tr còn 30tr bản 256gb ♥️",6,5,0.01211537,1667547460,2,0,1,5,254
197216279,6887071,,Cực kì hài lòng,Tuy đặt hàng bị lỗi phải đặt 2-3 ngày mới được. Gọi Tiki hỗ trợ thì kêu hết khuyến mãi. Nhưng sau đó mình vẫn add được khuyến mãi 2tr vào được. Hàng giao nhanh tầm 1 tiếng là có. Bộ phận hỗ trợ với IT và bộ phận làm ra chương trình khuyến mãi chưa ăn ý với nhau nên làm tốn khá nhiều thời gian của khách hàng. 5* cho Tiki vẫn luôn tin tưởng và ủng hộ.,2,5,0.0259344,1668179349,2,0,1,5,254
197216279,674793,,Cực kì hài lòng,"Màu tím siêu đẹp siêu sang xịn mịn. Màn hình đẹp hơn 11 pm xa lắc. Máy nhỏ gọn, đằm tay.
Giá siêu tốt, add voucher của tiki, giảm giá của thẻ, hoàn tiền chỉ còn 26tr cho bảng 256GB











🐧",6,5,0.02546004,1666684206,2,0,1,5,254
197216279,11428383,,Cực kì hài lòng,"Hàng nhận nguyên seal, hàng chính hãng VNA, đc cái tiki giao hàng rất nhanh, công tác vận chuyển tốt, m lại mua trả góp 12th với sale 2tr nữa nên rất ưng. Lần đầu mua hàng gtri lớn trên web TMĐT. Hi vọng ko vđề gì cần bảo hành 😄",2,5,0.01362307,1667502708,2,0,1,5,254
197216279,8973076,,Cực kì hài lòng,Hàng từ HN giao về hcm nên hơi lâu.. nhận cái hộp móp mèo bên ngoài nhưng bên trong k sao.. giá tốt .. chờ mau tím k kịp ctr km của thẻ sacom nên mua luôn.. giảm thẻ sacom 2tr,1,5,0.22003745,1671023163,2,0,1,5,254
140309479,10182058,,Cực kì hài lòng,"Hàng chính hãng ,nguyên hộp giá có dưới 1tr mà dùng quá ok",0,5,38.88888889,1694135944,2,0,2,3,8
140309479,29441988,,Cực kì hài lòng,Phù hợp với giá tiền,0,5,33.33333333,1695212101,2,0,2,3,8
140309479,27787702,,Rất không hài lòng,"Điện thoại không thể, mở nguồn làm sao bây giờ???mong được sự giúp đỡ của bên công ty, cảm ơn",0,1,27.77777778,1675263947,2,0,2,3,8
140309479,11119909,,Hài lòng,"Điện thoại dùng ổn, phù hợp giá tiền, thích hợp dùng chỉ để sử dụng 1 vài tính năng như nghe gọi, xem youtube, zalo.",1,5,0.04983115,1652773293,2,0,2,3,8
140309479,16705850,,Rất không hài lòng,"máy qúa tệ, nút âm lượng điều chỉnh nặng nề, gọi điện người nghe âm thanh bị rè.. rè... lở mua rồi thôi đễ xài tạm",3,1,0.02810522,1651934598,2,0,2,3,8
140309479,6725602,,Cực kì hài lòng,"giao hàng rất nhanh, đúng màu, đúng mẫu, giá rất hợp lý.",0,5,33.33333333,1647268756,2,0,2,3,8
140309479,5336352,,Cực kì hài lòng,Với giá tiền như vậy sản phẩm đáng giá,0,5,27.77777778,1666173552,2,0,2,3,8
140309479,27729898,,Hài lòng,chụp ảnh ko nhìn thấy gì.,1,4,0.02406137,1667480076,2,0,2,3,8
140309479,22810739,,Cực kì hài lòng,giá hợp lý,0,5,33.33333333,1657457571,2,0,2,3,8
140309479,1766119,,Cực kì hài lòng,"giao hàng chu đáo, chất lượng phù hợp với giá rẻ",1,5,0.05539421,1647934454,2,0,2,3,8
181452535,13769630,,Hài lòng,"Màn hình cũng ổn
Bàn phím ổn
Vào facebook,youtube ổn,nhưng chưa hổ trợ gọi video call
Trợ lý google chưa hổ trợ tiếng việt,ứng dụng GPS chưa định vị được hay sao á,còn xem bản đồ thì được
Pin sạc 2 tiếng rưỡi nếu chờ sài 2,3 ngày chưa het.
Đang trải nghiệm ạ",0,4,55.55555556,1661296387,0,0,4,5,12
181452535,978731,,Cực kì hài lòng,"Điện thoại kết nối Internet dễ dàng, dễ sử dụng. Hai sim hai sóng, tiện lợi cho người dùng",1,5,0.05687159,1688517618,0,0,4,5,12
181452535,29107512,,Hài lòng,Chưa giống đt mẫu nhưng shop đã đổi bản khác ạ,0,4,0.52199851,1684286711,0,0,4,5,12
181452535,12122184,,Cực kì hài lòng,"Ok sản phẩm sử dụng tốt, ổn trong tầm giá. Có điều trợ lí ảo không hỗ trợ tiếng Việt",0,5,38.88888889,1658842839,0,0,4,5,12
181452535,6018413,,Bình thường,"Máy chỉ chạy 3G thôi
Trong cài đặt cũng dừng lại tùy chọn 3G là cao nhất",0,3,33.33333333,1678892775,0,0,4,5,12
181452535,5182973,,Bình thường,Máy nguyên seal nhưng pin bị phồng. Đã yc trả hàng. Rất tiếc. ☹️,0,3,7.01388889,1694424317,0,0,4,5,12
181452535,16852093,,Hài lòng,,0,4,38.88888889,1686525960,0,0,4,5,12
181452535,27557013,,Cực kì hài lòng,sp như quảng cáo.trải nghiệm có đầy đủ wifi.facebook như cảm ứng.Bh dài hạn..,1,5,0.01137739,1653471095,0,0,4,5,12
181452535,7136589,,Hài lòng,Mình đặt màu đen mà =))),0,4,33.33333333,1674730386,0,0,4,5,12
181452535,29071367,,Cực kì hài lòng,chuẩn chất lượng,0,5,27.77777778,1690988751,0,0,4,5,12
204237269,11810952,,Cực kì hài lòng,"Giao hành nhanh lẹ, shop đóng hàng rất kỷ, đúng màu , ung hộ shop dài dài luôn 5 sao cho shop",0,5,0.02061977,1653894368,0,0,1,2,37
204237269,6079279,,Cực kì hài lòng,"Giao hàng nhanh, dễ sử dụng, đẹp, đúng hàng nhập khẩu malaysia.",0,5,27.77777778,1682830486,0,0,1,2,37
204237269,15160023,,Hài lòng,Mới dùng chưa biết được. Sau thơi gian bảo hành mới đánh giá chính xác,0,4,0.02853393,1671412872,0,0,1,2,37
204237269,8785311,,Cực kì hài lòng,"hàng chính hãng, sài tốt, bền lắm. nay mua được giá tốt của shop. tks shop nhiều",0,5,0.01759015,1653829595,0,0,1,2,37
204237269,17862902,,Cực kì hài lòng,tuyệt vời,0,5,27.77777778,1694338294,0,0,1,2,37
204237269,6810322,,Bình thường,"Đt âm thanh hơi nhỏ, hàng y hình, còn độ bền phải chờ thời gian",1,3,0.01756473,1653352397,0,0,1,2,37
204237269,8958830,,Cực kì hài lòng,"Dùng ok,bền hay không thì chưa biết",0,5,0.03287311,1662687489,0,0,1,2,37
204237269,23479304,,Cực kì hài lòng,,0,5,27.77777778,1690188613,0,0,1,2,37
204237269,6850127,,Cực kì hài lòng,,0,5,27.77777778,1689820613,0,0,1,2,37
204237269,21824839,,Cực kì hài lòng,,0,5,27.77777778,1689250885,0,0,1,2,37
247730281,16891804,,Cực kì hài lòng,,0,5,44.44444444,1691845953,0,0,0,0,20
247730281,8025057,,Cực kì hài lòng,"Hàng đẹp,chuẩn,giao hàng nhanh,kích hoạt bảo hành cũng nhanh chóng",0,5,33.33333333,1692245839,0,0,0,0,20
247730281,412157,,Cực kì hài lòng,"Nhìn đẹp, hộp nguyên seal. Samsung keo quá méo có củ sạc và ốp phải đi mua tốn cũng kha khá",0,5,27.77777778,1683867656,0,0,0,0,20
247730281,10643454,,Cực kì hài lòng,"Hàng tiki rất yên tâm, giao nhanh. Hài lòng",0,5,33.33333333,1685452809,0,0,0,0,20
247730281,9724384,,Cực kì hài lòng,sản phẩm chất lượng tốt.  giao hàng quá nhanh chóng.,0,5,1.08932462,1684134015,0,0,0,0,20
247730281,2059698,,Cực kì hài lòng,"Giao nhanh, cẩn thận",0,5,33.33333333,1682417987,0,0,0,0,20
247730281,5173586,,Cực kì hài lòng,Ngon. Mượt. Chụp đẹp. Có điều hơi to và dày,0,5,27.77777778,1684077549,0,0,0,0,20
247730281,29423145,,Cực kì hài lòng,,0,5,27.77777778,1694595983,0,0,0,0,20
247730281,13229508,,Cực kì hài lòng,,0,5,27.77777778,1694047529,0,0,0,0,20
247730281,29238297,,Cực kì hài lòng,,0,5,27.77777778,1692321695,0,0,0,0,20
271118390,24974009,,Cực kì hài lòng,shop giao hàng nhanh.sản phẩm đc tặng kèm loa đều full box nguyên seal..mua bên shop lúc nào cũng ưng ý hết.. vote shop hơn 5 ⭐🥰,0,5,0.43836806,1695117975,0,0,0,0,4
271118390,13642344,,Cực kì hài lòng,Sản phẩm ok,0,5,27.77777778,1695610098,0,0,0,0,4
271118390,10096164,,Cực kì hài lòng,,0,5,27.77777778,1695474760,0,0,0,0,4
271118390,14678914,,Cực kì hài lòng,,0,5,27.77777778,1694273993,0,0,0,0,4
230155305,19611072,,Cực kì hài lòng,"Đt đẹp ,nguyên box , giá tiền phải chăng . Vận chuyển nhanh , đc tặng cả ốp rất ưng . Sau sẽ ủng hộ shop",2,5,0.03117826,1680438696,0,0,1,5,14
230155305,28590888,,Cực kì hài lòng,Hàng xiaomi phân phối ở nhật nên chất lượng khỏi chê..chống nước ip 68.giá cả quá tốt,1,5,0.02264137,1678114096,0,0,1,5,14
230155305,29303225,,Cực kì hài lòng,"Máy dùng tốt, đóng gói kỹ, shop còn tặng thêm sạc 18w nữa",1,5,0.14098269,1691641761,0,0,1,5,14
230155305,8644884,,Hài lòng,"Tốt, có điều giao lộn màu, đặt màu xám, giao màu bạc.",0,4,27.77777778,1692318028,0,0,1,5,14
230155305,11159842,,Cực kì hài lòng,"Sản phẩm đúng mô tả, new seal, có tặng kèm phụ kiện",0,5,27.77777778,1691052852,0,0,1,5,14
230155305,870142,,Cực kì hài lòng,Hàng OK,0,5,0.82304527,1694325942,0,0,1,5,14
